id,text,rating,sentiment_score,pseudo_label,label,pos_keywords,neg_keywords,needs_review,label_id,corrected,old_label
373,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
369,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
372,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
371,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
367,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
368,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
370,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
366,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
365,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
364,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
362,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
363,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
361,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
360,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
357,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
359,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
358,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
356,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
353,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
349,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
347,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
348,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
351,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
352,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
350,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
345,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
344,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
343,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
342,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
341,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
339,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
340,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
338,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
336,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
337,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
334,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
331,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
322,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
323,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
325,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
328,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
329,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
330,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
327,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
324,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
321,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
319,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
318,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
317,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
316,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
314,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
315,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
313,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
307,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
311,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
312,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
310,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
309,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
308,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
306,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
303,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
300,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
302,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
301,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
299,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
298,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
297,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
295,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
293,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
294,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
291,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
285,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
283,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
282,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
286,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
289,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
292,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
290,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
278,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
280,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
281,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
277,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
274,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
268,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
267,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
270,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
269,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
271,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
266,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
264,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
265,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
256,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
263,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
260,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
257,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
259,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
261,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
262,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
258,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
255,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
254,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
250,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
252,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
249,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
246,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
240,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
251,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
248,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
247,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
245,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
244,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
243,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
241,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
238,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
239,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
237,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
236,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
234,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
235,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
233,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
231,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
232,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
230,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
229,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
227,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
228,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
226,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
213,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
214,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
215,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
216,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
218,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
217,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
224,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
219,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
220,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
221,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
223,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
225,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
222,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
210,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
211,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
209,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
208,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
203,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
206,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
202,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
207,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
204,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
201,"Tuyệt vời quá! Mọi thứ đều tốt, rất hài lòng.",5,1.0,POS,POS,"['rất hài lòng', 'tuyệt vời']",[],NO,,,
200,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
199,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
198,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
197,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
196,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
195,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
