id,text,rating,sentiment_score,pseudo_label,label,pos_keywords,neg_keywords,needs_review,label_id,corrected,old_label
19,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
20,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
15,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
16,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
13,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
14,Hoàn hảo! Đáng đồng tiền bát gạo. 5 sao xứng đáng!,5,1.0,POS,POS,"['hoàn hảo', 'xứng đáng']",[],NO,,,
12,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
11,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
17,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
10,"Khá ổn, cảnh đẹp, dịch vụ tốt. Đáng để đi.",4,1.0,POS,POS,"['cảnh đẹp', 'dịch vụ tốt', 'đáng để đi']",[],NO,,,
9,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
8,"Xuất sắc! Dịch vụ tốt, cảnh đẹp. Sẽ quay lại!",5,1.0,POS,POS,"['cảnh đẹp', 'sẽ quay lại', 'xuất sắc', 'dịch vụ tốt']",[],NO,,,
7,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
6,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
5,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
4,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
2,Rất tốt! Có vài điểm nhỏ cần cải thiện nhưng nhìn chung ok.,4,0.0053759257587983,POS,POS,[],[],NO,,,
3,"Tốt! Giá cả hợp lý, trải nghiệm đáng nhớ.",4,0.8,POS,POS,['đáng nhớ'],[],NO,,,
1,Hài lòng với chuyến đi. Sẽ giới thiệu cho bạn bè.,4,0.3259111922107496,POS,POS,['hài lòng'],[],NO,,,
889,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
854,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
819,"Mình thấy Không gian yên bình, thơ mộng",4,0.028404648618376806,,NEU,,,,1.0,True,POS
784,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
749,"Cá nhân mình nghĩ Không gian yên bình, thơ mộng",4,0.02763677006266855,,NEU,,,,1.0,True,POS
714,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
679,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
644,"Không gian yên bình, thơ mộng nha",4,0.2068435916905857,,POS,,,,2.0,True,POS
609,"Không gian yên bình, thơ mộng",4,0.20682966238602912,,POS,,,,2.0,True,POS
592,"xung quanh bán đồ ăn hơi đắt, còn lại ok",1,-0.03357577095567123,,NEU,,,,1.0,True,NEG
589,"cảnh thì đẹp đó, nhưng giá cả hơi mắc nha",1,0.011581611467874715,,NEU,,,,1.0,True,NEU
588,quang cảnh không đẹp cho lắm,4,-0.6951297741281435,,NEG,,,,0.0,True,NEU
584,gần mà không ok lắm,3,-0.010507165361761892,,NEU,,,,1.0,True,NEU
572,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
556,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
548,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
536,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
538,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
513,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
501,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
500,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
487,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
473,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
464,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
445,"Bình thường, có thể đi thử một lần.",3,0.00016564815746216777,,NEU,,,,1.0,True,NEU
452,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
438,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
444,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
423,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
413,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
410,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
409,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
401,nên trải nghiệm,4,0.22495442654526535,,POS,,,,2.0,True,NEU
396,"Bình thường, có thể đi thử một lần.",3,0.00016564815746216777,,NEU,,,,1.0,True,NEU
380,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
355,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
354,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
346,"Bình thường, có thể đi thử một lần.",3,0.00016564815746216777,,NEU,,,,1.0,True,NEU
335,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
332,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
326,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
320,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
305,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
304,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
296,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
279,"Bình thường, có thể đi thử một lần.",3,0.00016564815746216777,,NEU,,,,1.0,True,NEU
287,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
288,"Bình thường, có thể đi thử một lần.",3,0.00016564815746216777,,NEU,,,,1.0,True,NEU
284,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
276,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
275,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
273,"Được, nhưng kỳ vọng cao hơn một chút.",3,-0.024005505042188728,,NEU,,,,1.0,True,NEU
272,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
253,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
242,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
212,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
205,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
182,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
173,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
169,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
167,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
148,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
146,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
136,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
131,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
124,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
118,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
114,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
105,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
61,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
43,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
37,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
29,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
18,Tuyệt vời! Trải nghiệm không thể quên. Rất recommend!,5,0.4487066642131099,,POS,,,,2.0,True,POS
21,"Tạm ổn, không quá đặc biệt nhưng cũng không tệ.",3,0.09002664962012323,,NEU,,,,1.0,True,NEU
895,"biển đẹp, nhưng đồ ăn hơi đắt",3,0.01170402058889882,,NEU,,,,1.0,True,NEU
874,"Theo mình Được, nhưng kỳ vọng cao hơn",3,-0.02398504793682212,,NEU,,,,1.0,True,NEU
873,Giá rẻ nhưng cơ sở vật chất hơi kém nhé,3,0.02691565964601149,,NEU,,,,1.0,True,NEU
871,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
872,Nhân viên thân thiện nhưng phòng cũ nhé,3,0.019219302486279607,,NEU,,,,1.0,True,NEU
870,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
869,Phòng sạch nhưng wifi yếu nha,3,0.019219430729662236,,NEU,,,,1.0,True,NEU
868,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
867,"Theo mình Ok thôi, cũng được",3,0.03237616455845718,,NEU,,,,1.0,True,NEU
866,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
865,"Bình thường, không có gì đặc biệt nhé",3,0.000149761234164366,,NEU,,,,1.0,True,NEU
839,"Mình thấy Được, nhưng kỳ vọng cao hơn",3,-0.023981761244407884,,NEU,,,,1.0,True,NEU
838,Giá rẻ nhưng cơ sở vật chất hơi kém nhé,3,0.02691565964601149,,NEU,,,,1.0,True,NEU
837,Nhân viên thân thiện nhưng phòng cũ luôn,3,0.01922781771186004,,NEU,,,,1.0,True,NEU
836,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
835,Cá nhân mình nghĩ Đồ ăn ngon nhưng giá hơi mắc,3,0.035615935928751404,,NEU,,,,1.0,True,NEU
834,Phòng sạch nhưng wifi yếu,3,0.019229364327826202,,NEU,,,,1.0,True,NEU
833,Cảnh đẹp nhưng đông quá ạ,3,0.02884199386090351,,NEU,,,,1.0,True,NEU
832,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
831,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
830,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
804,"Được, nhưng kỳ vọng cao hơn luôn",3,-0.02399148097465302,,NEU,,,,1.0,True,NEU
803,Giá rẻ nhưng cơ sở vật chất hơi kém ạ,3,0.026915172396491317,,NEU,,,,1.0,True,NEU
802,Nhân viên thân thiện nhưng phòng cũ,3,0.019231034243133126,,NEU,,,,1.0,True,NEU
801,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
800,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
798,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
799,Mình thấy Phòng sạch nhưng wifi yếu,3,0.01923610094247885,,NEU,,,,1.0,True,NEU
797,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
796,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
795,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
769,"Được, nhưng kỳ vọng cao hơn",3,-0.023988641886736415,,NEU,,,,1.0,True,NEU
767,Nhân viên thân thiện nhưng phòng cũ,3,0.019231034243133126,,NEU,,,,1.0,True,NEU
768,Theo mình Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026898320895674534,,NEU,,,,1.0,True,NEU
766,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
764,Theo mình Phòng sạch nhưng wifi yếu,3,0.01921357096001724,,NEU,,,,1.0,True,NEU
765,Theo mình Đồ ăn ngon nhưng giá hơi mắc,3,0.03562076875653069,,NEU,,,,1.0,True,NEU
762,"Cá nhân mình nghĩ Ok thôi, cũng được",3,0.02101570506117904,,NEU,,,,1.0,True,NEU
761,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
763,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
760,"Mình thấy Bình thường, không có gì đặc biệt",3,7.289863900552528e-05,,NEU,,,,1.0,True,NEU
734,"Được, nhưng kỳ vọng cao hơn",3,-0.023988641886736415,,NEU,,,,1.0,True,NEU
731,View đẹp nhưng xa trung tâm nha,3,0.04803090983590449,,NEU,,,,1.0,True,NEU
732,Theo mình Nhân viên thân thiện nhưng phòng cũ,3,0.019209688253163344,,NEU,,,,1.0,True,NEU
733,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
730,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
728,Theo mình Cảnh đẹp nhưng đông quá,3,0.028822648674287903,,NEU,,,,1.0,True,NEU
727,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
729,Phòng sạch nhưng wifi yếu nhé,3,0.01922230108191218,,NEU,,,,1.0,True,NEU
726,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
725,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
697,Nhân viên thân thiện nhưng phòng cũ,3,0.019231034243133126,,NEU,,,,1.0,True,NEU
699,"Được, nhưng kỳ vọng cao hơn",3,-0.023988641886736415,,NEU,,,,1.0,True,NEU
698,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
696,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
694,Phòng sạch nhưng wifi yếu ạ,3,0.019220150926391694,,NEU,,,,1.0,True,NEU
695,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
692,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
693,Cá nhân mình nghĩ Cảnh đẹp nhưng đông quá,3,0.028841560860813704,,NEU,,,,1.0,True,NEU
691,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
690,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
664,"Được, nhưng kỳ vọng cao hơn",3,-0.023988641886736415,,NEU,,,,1.0,True,NEU
663,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
662,Mình thấy Nhân viên thân thiện nhưng phòng cũ nha,3,0.019206993181463534,,NEU,,,,1.0,True,NEU
661,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
660,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
659,Mình thấy Phòng sạch nhưng wifi yếu,3,0.01923610094247885,,NEU,,,,1.0,True,NEU
658,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
657,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
656,"Tạm ổn, giá hơi cao",3,-0.044943533344917394,,NEU,,,,1.0,True,NEU
655,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
624,Cá nhân mình nghĩ Phòng sạch nhưng wifi yếu ạ,3,0.019219416146309797,,NEU,,,,1.0,True,NEU
625,Đồ ăn ngon nhưng giá hơi mắc,3,0.03626433573369282,,NEU,,,,1.0,True,NEU
626,View đẹp nhưng xa trung tâm,3,0.048039442615991815,,NEU,,,,1.0,True,NEU
627,Theo mình Nhân viên thân thiện nhưng phòng cũ,3,0.019209688253163344,,NEU,,,,1.0,True,NEU
628,Giá rẻ nhưng cơ sở vật chất hơi kém,3,0.026918722533176488,,NEU,,,,1.0,True,NEU
629,"Mình thấy Được, nhưng kỳ vọng cao hơn",3,-0.023981761244407884,,NEU,,,,1.0,True,NEU
623,Cảnh đẹp nhưng đông quá,3,0.028833190849744714,,NEU,,,,1.0,True,NEU
620,"Bình thường, không có gì đặc biệt",3,0.0001301423518847119,,NEU,,,,1.0,True,NEU
621,"Theo mình Tạm ổn, giá hơi cao",3,-0.04495195757023757,,NEU,,,,1.0,True,NEU
622,"Ok thôi, cũng được",3,0.03161824406988592,,NEU,,,,1.0,True,NEU
594,"ổn nha, nếu bạn thích không khí cổ xưa thì có thể ghé thử để khám phá, còn đồ ăn thì hơi đắt thiệt",3,0.03070090928396489,,NEU,,,,1.0,True,NEU
586,ok tốt nhaa,3,0.8620620678395855,,POS,,,,2.0,True,NEU
583,khá khê nha,3,0.010239653187187274,,NEU,,,,1.0,True,NEU
577,cũng ok á mn,3,0.22476136467391955,,POS,,,,2.0,True,NEU
576,okkkkkkkkzz,3,3.227179619221601e-05,,NEU,,,,1.0,True,NEU
502,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
494,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
475,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
421,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
333,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
59,"Ổn, giá hơi cao so với những gì nhận được.",3,-0.04486766637067086,,NEU,,,,1.0,True,NEU
